student_id,ch01_n,ch01_d_mean,ch01_d_max,ch01_er,ch01_q1,ch01_q2,ch02_n,ch02_d_mean,ch02_d_max,ch02_er,ch02_q1,ch02_q2,ch03_n,ch03_d_mean,ch03_d_max,ch03_er,ch03_q1,ch03_q2,ch04_n,ch04_d_mean,ch04_d_max,ch04_er,ch04_q1,ch04_q2,ch05_n,ch05_d_mean,ch05_d_max,ch05_er,ch05_q1,ch05_q2,ch06_n,ch06_d_mean,ch06_d_max,ch06_er,ch06_q1,ch06_q2,ch07_n,ch07_d_mean,ch07_d_max,ch07_er,ch07_q1,ch07_q2,ch08_n,ch08_d_mean,ch08_d_max,ch08_er,ch08_q1,ch08_q2,ch09_n,ch09_d_mean,ch09_d_max,ch09_er,ch09_q1,ch09_q2,ch10_n,ch10_d_mean,ch10_d_max,ch10_er,ch10_q1,ch10_q2,ch11_n,ch11_d_mean,ch11_d_max,ch11_er,ch11_q1,ch11_q2,ch12_n,ch12_d_mean,ch12_d_max,ch12_er,ch12_q1,ch12_q2,gender,race,math_anxiety,memorization_belief,utility_1,utility_2
34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,1.0,36.86013333333334,36.86013333333334,0.652306969799571,0.9230769230769231,0.0,8.0,19.77559375,84.22263333333333,0.6193699761756528,0.8823529411764706,1.0,15.0,21.691186666666667,137.84971666666667,0.47983129275528186,0.8888888888888888,0.9230769230769231,11.0,33.09168181818181,169.19793333333334,0.5643456866390159,1.0,0.9285714285714286,25.0,20.464298,99.86753333333333,0.4216335064756506,0.8888888888888888,0.8571428571428571,28.0,28.171601785714284,168.8875,0.42265900205807055,0.8947368421052632,0.9090909090909091,19.0,22.907782456140346,166.60098333333332,0.2903037455585368,0.0,0.9166666666666666,20.0,26.3635925,89.28151666666666,0.3933001398417046,0.8,0.0,20.0,22.938506666666665,132.63078333333334,0.4255336816128978,0.6666666666666666,0.9090909090909091,10.0,48.211463333333334,290.2206,0.5040079683566979,0.0,0.0,15.0,49.22158888888889,151.0713,0.5628889282225762,0.0,0.0,21.0,47.13943492063492,192.80001666666666,0.5218569187125447,0.0,0.0,Female,White,Strongly disagree,Slightly agree,Agree,Slightly disagree
ef0ecb24-ca4c-4c43-94fc-4b9a15f38042,11.0,12.581475757575756,41.83701666666666,0.312073944749745,0.6153846153846154,0.0,4.0,49.946825000000004,116.25623333333333,0.5909862374584716,0.5882352941176471,0.5333333333333333,16.0,24.118972916666667,74.23408333333333,0.44315446962897764,0.4444444444444444,0.38461538461538464,10.0,17.517504999999996,39.36233333333333,0.35094851851407627,0.0,0.0,10.0,20.396956666666664,78.11445,0.36669542628486024,0.4444444444444444,0.5714285714285714,15.0,17.375857777777775,70.86216666666665,0.29463190073485984,0.0,0.0,23.0,20.3363963768116,72.38726666666666,0.320571974261197,0.0,0.25,14.0,22.540807142857144,62.83575,0.3520320607720731,0.5,0.0,18.0,15.298715740740741,44.14901666666666,0.1837010106872054,0.0,0.0,9.0,5.775324074074073,13.492633333333334,0.13874041154567707,0.0,0.0,16.0,13.080923958333333,54.0029,0.22596765353793577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,"Hispanic, Latino, or Spanish Origin",Strongly agree,Agree,Agree,Agree
82a3e3eb-3f80-48b6-a55c-986cc1d0a709,2.0,13.375416666666668,25.68181666666667,0.7545370451435128,0.7692307692307693,0.0,3.0,30.020666666666667,52.8663,0.8523073152280095,0.6470588235294118,0.9333333333333333,1.0,72.91111666666667,72.91111666666667,0.8889685845283672,0.7222222222222222,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.17138888888889,46.176383333333334,0.736341620336486,0.7777777777777778,0.7142857142857143,3.0,42.90642777777778,85.66091666666667,0.9312642078985248,0.7368421052631579,0.7272727272727273,2.0,29.633966666666666,45.71325,0.8394873931478585,0.0,0.8333333333333334,4.0,20.218529166666666,41.37605,0.7760698333125401,0.75,0.0,3.0,40.26268888888889,71.24806666666667,0.6038769272600932,0.3888888888888889,0.7272727272727273,2.0,47.28896666666666,56.126549999999995,0.7597502030242543,0.0,0.0,3.0,43.36102777777778,53.06783333333333,0.7316213077018225,0.0,0.0,2.0,46.838541666666664,55.6245,0.9336124153425531,0.0,0.0,Non-binary,"Hispanic, Latino, or Spanish Origin",Strongly agree,Agree,Strongly agree,Agree
65a19fd5-102f-4aae-8191-f49d96b3a530,4.0,24.509387500000003,45.21646666666666,0.4659897824866788,0.6923076923076923,0.0,6.0,43.26419722222223,109.6221,0.45166410795705114,0.7647058823529411,0.9333333333333333,3.0,49.951927777777776,95.87813333333334,0.786447215569101,0.7777777777777778,0.8461538461538461,4.0,68.53408749999998,119.30794999999999,0.45182402375742514,0.8333333333333334,0.7857142857142857,6.0,29.764200000000002,75.08071666666666,0.5122889748336694,0.6666666666666666,0.8571428571428571,16.0,24.278944791666667,136.13253333333333,0.45086987605423,0.7368421052631579,0.8181818181818182,6.0,32.38527222222222,88.04815,0.48220422227372806,0.0,0.6666666666666666,5.0,42.10358333333333,81.21060000000001,0.6017159484502608,0.65,0.0,5.0,36.83955,94.2131,0.4687535780134552,0.7222222222222222,0.7272727272727273,6.0,37.51253055555556,97.78314999999999,0.6190942162745995,0.0,0.0,3.0,51.384894444444434,85.41114999999999,0.7965938233592755,0.0,0.0,2.0,61.064058333333335,89.56121666666667,0.845283892583202,0.0,0.0,Male,Middle Eastern or North African,Slightly disagree,Agree,Slightly agree,Slightly disagree
062f021e-8297-41e6-a8fe-54a382ab7404,1.0,77.72846666666666,77.72846666666666,0.8951729281962767,0.8461538461538461,0.0,2.0,67.690375,124.6206,0.8812131435174047,0.9411764705882353,0.9333333333333333,5.0,29.46779666666667,87.66691666666667,0.7195983668868566,0.8333333333333334,0.8461538461538461,4.0,31.59531666666667,119.34966666666666,0.9037320486904804,0.8333333333333334,0.6428571428571429,8.0,19.763402083333336,86.52288333333333,0.4316449605909958,0.8333333333333334,0.8571428571428571,16.0,17.039823958333333,61.036966666666665,0.420123966656506,0.631578947368421,0.8181818181818182,4.0,20.611079166666666,56.40838333333333,0.7744283998158957,0.0,0.75,6.0,20.76853611111111,91.08658333333332,0.48701019451253375,0.8,0.0,6.0,50.662377777777785,110.59106666666666,0.5313610386945391,0.6666666666666666,0.7272727272727273,6.0,22.800672222222218,50.472316666666664,0.5034974235451924,0.0,0.0,2.0,71.60886666666667,125.97221666666665,0.4728986463761554,0.0,0.0,5.0,15.967383333333334,32.03485,0.6903341288782816,0.0,0.0,Female,Asian or Asian Am.,Strongly agree,Agree,Slightly agree,Disagree
ac7e3fd2-2ea7-4bdf-bf73-2309718dfea4,5.0,21.99594666666667,74.99608333333335,0.8171394171447521,0.8461538461538461,0.0,4.0,69.04349166666665,156.10606666666666,0.6380955135506285,1.0,1.0,10.0,39.448710000000005,136.33453333333333,0.5503230590075013,0.9444444444444444,0.8461538461538461,3.0,43.587044444444444,111.83951666666667,0.8566816184788614,0.6111111111111112,0.9285714285714286,7.0,23.768214285714286,75.98615,0.5986829563164737,0.5555555555555556,0.9285714285714286,8.0,35.44044375,93.51721666666667,0.7587946867205805,0.8421052631578947,0.9090909090909091,6.0,28.442249999999994,111.44273333333334,0.5984268384699275,0.0,0.5,7.0,24.909521428571427,56.48818333333334,0.5659313345911323,0.65,0.0,9.0,30.161350000000002,87.26355,0.5168121384521458,0.8888888888888888,0.5454545454545454,7.0,34.62607380952382,107.61581666666666,0.44779345358578615,0.0,0.0,5.0,45.40699333333334,100.09273333333334,0.6066386393994577,0.0,0.0,5.0,50.01945,80.41233333333334,0.6776837159095166,0.0,0.0,Female,Black or African Am.,Strongly agree,Slightly agree,Agree,Agree
a82791eb-61d5-4496-a7b8-d8112e081649,6.0,11.039513888888887,21.127183333333335,0.9237618862538194,0.6923076923076923,0.0,7.0,19.70345238095238,30.8462,0.8855089843711915,0.7058823529411765,0.5333333333333333,11.0,21.210854545454545,56.530433333333335,0.8600591156163105,0.7222222222222222,0.15384615384615385,7.0,21.684233333333335,54.66686666666667,0.7638341143281939,0.4444444444444444,0.42857142857142855,5.0,17.88698,41.672066666666666,0.9419675321816412,0.6666666666666666,0.2857142857142857,10.0,17.467811666666666,33.30303333333333,0.7855266840503059,0.2631578947368421,0.6363636363636364,7.0,20.04735714285714,42.1639,0.7409379244856845,0.0,0.25,3.0,37.37903333333334,49.0575,0.7907485575781968,0.55,0.0,8.0,16.992325,60.79735,0.6497219269318499,0.3888888888888889,0.2727272727272727,1.0,29.948716666666666,29.948716666666666,0.9996101125899358,0.0,0.0,6.0,11.177997222222222,28.150199999999998,0.5832419255980649,0.0,0.0,4.0,17.407408333333333,25.232383333333335,0.6466700830088795,0.0,0.0,Non-binary,"Hispanic, Latino, or Spanish Origin",Disagree,Slightly disagree,Strongly agree,Strongly agree
d2e9cd78-0db5-47b7-ab1b-d7645050fa8a,9.0,16.886651851851852,89.61314999999999,0.8175703678825892,0.9230769230769231,0.0,8.0,40.716175,182.29503333333332,0.8778618145272183,0.9411764705882353,1.0,8.0,45.311933333333336,215.74345,0.858610748695209,1.0,0.8461538461538461,13.0,43.9629923076923,149.30553333333333,0.7217789621562469,0.7777777777777778,0.9285714285714286,9.0,41.234629629629644,108.03943333333333,0.6956020073922662,0.7777777777777778,0.8571428571428571,11.0,41.37706818181819,112.5352,0.7873892886441209,0.6842105263157895,0.9090909090909091,6.0,42.103950000000005,122.96741666666667,0.6859469671724453,0.0,0.9166666666666666,8.0,42.134625,211.30788333333334,0.7626283242330175,0.95,0.0,12.0,33.50797777777777,126.08685,0.7064033691767673,0.7222222222222222,1.0,7.0,36.6728119047619,135.0455,0.6859629245623549,0.0,0.0,6.0,64.71061944444445,173.24095,0.6976692424633307,0.0,0.0,11.0,26.143337878787875,103.82808333333334,0.7567853345506083,0.0,0.0,Female,Asian or Asian Am.,Slightly agree,Slightly agree,Slightly agree,Slightly agree
7e2d3175-6af5-4ffe-9bc5-786069938b95,5.0,18.47924333333333,42.027366666666666,0.8140859733039082,0.9230769230769231,0.0,4.0,68.72451666666667,176.14096666666669,0.6484999440636577,0.6470588235294118,0.8666666666666667,6.0,49.491758333333344,147.83308333333335,0.6485432070088493,0.9444444444444444,0.7692307692307693,9.0,28.05085925925926,113.912,0.5988397138629434,0.7222222222222222,0.7857142857142857,10.0,21.933204999999994,83.84411666666666,0.49742072164739903,0.8333333333333334,0.7857142857142857,5.0,47.16264,81.13406666666667,0.5590042719449323,0.6842105263157895,0.7272727272727273,12.0,18.065416666666668,49.87606666666667,0.5075674764965237,0.0,0.5833333333333334,10.0,24.473545,95.99935,0.5893472462578196,0.7,0.0,13.0,19.61934487179487,109.37616666666666,0.5965581446283487,0.4444444444444444,0.6363636363636364,12.0,28.010923611111107,148.89183333333332,0.7458269247347867,0.0,0.0,13.0,36.668905128205125,62.919650000000004,0.6150403738178392,0.0,0.0,11.0,37.72420454545454,128.62673333333333,0.7166575449689505,0.0,0.0,Female,Middle Eastern or North African,Slightly disagree,Disagree,Slightly disagree,Disagree
f52bcfe1-c230-4093-ae99-c46781171178,6.0,26.967644444444446,88.08736666666667,0.6635028184804219,0.9230769230769231,0.0,21.0,22.776253968253968,254.99215,0.46938179738296715,0.6470588235294118,0.7333333333333333,38.0,22.788158333333335,97.76700000000001,0.40209673819132946,0.7777777777777778,0.8461538461538461,27.0,22.910362962962957,96.27521666666667,0.5347377845058071,0.7777777777777778,0.7857142857142857,16.0,29.446899999999996,73.39718333333333,0.5332095733636021,0.7222222222222222,0.5,34.0,25.030986274509807,65.97316666666667,0.47849059988036013,0.631578947368421,0.9090909090909091,23.0,18.351982608695653,54.632,0.4523162726237163,0.0,0.4166666666666667,24.0,18.03302986111111,54.473283333333335,0.5794444675181566,0.75,0.0,27.0,20.11593888888889,106.75706666666666,0.6311480662079335,0.7222222222222222,0.8181818181818182,12.0,29.12755277777778,77.70505,0.5293891838824126,0.0,0.0,23.0,20.003878260869563,61.50055,0.5032083449932018,0.0,0.0,27.0,26.31299074074074,126.32846666666666,0.499612606844015,0.0,0.0,,,,,,
39294026-ddd1-4223-b5f9-8bc3bdccac20,4.0,31.10535833333334,90.68268333333334,0.7777798298850017,0.7692307692307693,0.0,7.0,33.99860952380953,103.95775,0.6540229717866622,0.5882352941176471,0.9333333333333333,10.0,27.239525,98.15681666666666,0.5770313097098588,0.8333333333333334,0.7692307692307693,9.0,31.250203703703708,69.08066666666667,0.6182957453410726,0.8888888888888888,0.8571428571428571,5.0,35.41689333333333,66.03811666666667,0.7307840312764026,0.8888888888888888,0.7857142857142857,5.0,32.002856666666666,60.099450000000004,0.6347396171002759,0.7894736842105263,0.7272727272727273,6.0,16.65397222222222,57.45015,0.4329977213896653,0.0,0.6666666666666666,5.0,22.80652,37.71481666666667,0.6601438357901891,0.55,0.0,7.0,34.566904761904766,105.0321,0.626132763791866,0.5,0.8181818181818182,4.0,26.026941666666666,63.97023333333333,0.7357434614987224,0.0,0.0,7.0,20.90749047619048,47.29383333333333,0.6628677724572182,0.0,0.0,6.0,26.257458333333325,69.53258333333333,0.5811719332444311,0.0,0.0,Male,Middle Eastern or North African,Strongly agree,Slightly agree,Slightly agree,Strongly agree
b70a930f-c8a1-4c6a-ac66-5451cc8f8818,2.0,29.703649999999996,54.9184,0.9163694178712395,0.8461538461538461,0.0,11.0,23.26055606060606,42.53176666666666,0.6329572284536965,0.7647058823529411,0.9333333333333333,4.0,37.66506666666667,102.56248333333333,0.8098116321729435,0.9444444444444444,0.9230769230769231,4.0,44.3243125,104.99411666666667,0.7627847586981994,0.8888888888888888,1.0,5.0,19.681146666666663,39.038716666666666,0.6053232354082956,0.6666666666666666,0.8571428571428571,9.0,18.36702037037037,57.27036666666667,0.6605707180571705,0.7894736842105263,0.8181818181818182,4.0,18.37798333333333,48.60366666666666,0.8138833332120082,0.0,0.9166666666666666,3.0,23.223816666666664,37.24538333333333,0.6721299909979315,0.9,0.0,4.0,23.701170833333332,62.52793333333333,0.846720498209944,0.8333333333333334,0.7272727272727273,2.0,65.53245,120.26226666666666,0.6511815938212975,0.0,0.0,3.0,47.238177777777786,116.38783333333335,0.5459173075614621,0.0,0.0,3.0,40.70704444444445,118.555,0.7880673211796612,0.0,0.0,Male,Asian or Asian Am.,Strongly disagree,Slightly agree,Agree,Slightly disagree
3cc14c3e-8586-4017-80c1-152954ebbe2a,4.0,34.149625,53.169549999999994,0.5853029821639926,0.9230769230769231,0.0,6.0,37.79663055555556,66.86411666666667,0.7538657700064315,0.8235294117647058,0.8666666666666667,9.0,30.593185185185185,74.26415,0.5126673603206767,0.7777777777777778,0.8461538461538461,5.0,70.63284999999999,138.52068333333332,0.7350770232048145,0.6111111111111112,0.8571428571428571,7.0,54.64315714285714,136.62894999999997,0.7195055357046192,0.6666666666666666,0.7142857142857143,8.0,34.99131041666667,71.8695,0.7674825794369389,0.7368421052631579,0.7272727272727273,12.0,16.676023611111113,63.30215,0.5281126359158551,0.0,0.6666666666666666,7.0,19.402502380952384,74.41408333333334,0.7210877287017878,0.7,0.0,6.0,41.32888888888888,59.756099999999996,0.7840509427833589,0.7222222222222222,0.6363636363636364,5.0,55.56033333333334,99.09736666666666,0.6322008381126325,0.0,0.0,6.0,28.513272222222223,103.85233333333333,0.7112353944213898,0.0,0.0,3.0,25.805583333333338,62.064600000000006,0.6701993977617106,0.0,0.0,Male,Asian or Asian Am.,Strongly disagree,Disagree,Strongly agree,Agree
